productId|price|saleEvent|rivalName|fetchTS
20558516|4156.45|Special|RealValue|2017-05-11 16:05:45
21277667|4511.30|Special|VistaCart.com|2017-05-11 15:56:56
65708702|2714.12|Special|VistaCart.com|2017-05-11 16:11:22
65708702|2714.12|Special|ShopYourWay.com|2017-05-11 15:40:14
12763300|130.41|Regular|VistaCart.com|2017-05-11 16:05:19
55815708|3008.20|Regular|VistaCart.com|2017-05-11 16:05:54
55815708|2813.22|Special|ShopYourWay.com|2017-05-11 16:03:19
55815708|2757.52|Regular|MarketPlace.com|2017-05-11 15:37:00
44021345|1130.51|Sale|VistaCart.com|2017-05-11 16:08:48
31231740|3545.51|Regular|VistaCart.com|2017-05-11 16:09:55
31231740|3617.87|Regular|ShopYourWay.com|2017-05-11 15:55:09
31231740|3581.69|Special|MarketPlace.com|2017-05-11 15:51:52
78074483|951.47|Regular|VistaCart.com|2017-05-11 15:52:11
78074483|970.89|Sale|ShopYourWay.com|2017-05-11 15:50:43
77034035|759.84|Regular|VistaCart.com|2017-05-11 16:06:16
58011128|3464.97|Sale|VistaCart.com|2017-05-11 15:36:50
55240687|4926.36|Sale|VistaCart.com|2017-05-11 15:49:24
55240687|4972.84|Daily|ShopYourWay.com|2017-05-11 16:04:27
51280475|4234.92|Special|VistaCart.com|2017-05-11 15:46:11
64647770|3707.50|Daily|VistaCart.com|2017-05-11 15:51:41
64647770|3336.75|Sale|ShopYourWay.com|2017-05-11 16:06:37
28388220|4332.68|Special|VistaCart.com|2017-05-11 15:55:16
61567620|4355.45|Regular|VistaCart.com|2017-05-11 15:59:28
61567620|4763.78|Special|ShopYourWay.com|2017-05-11 16:06:39
58013781|3701.58|Daily|VistaCart.com|2017-05-11 15:38:32
58013781|3739.35|Daily|ShopYourWay.com|2017-05-11 15:38:47
58013781|4041.52|Regular|MarketPlace.com|2017-05-11 16:09:21
65823627|4017.72|Daily|VistaCart.com|2017-05-11 15:38:11
38408658|2164.74|Sale|VistaCart.com|2017-05-11 15:51:58
87771702|2499.99|Regular|VistaCart.com|2017-05-11 16:10:39
87771702|2476.63|Sale|ShopYourWay.com|2017-05-11 15:44:43
87771702|2289.71|Regular|MarketPlace.com|2017-05-11 15:56:32
87771702|2546.72|Regular|RealValue|2017-05-11 16:07:59
34406846|2916.23|Regular|VistaCart.com|2017-05-11 15:41:23
34406846|2809.21|Special|ShopYourWay.com|2017-05-11 15:55:22
34406846|2942.98|Regular|MarketPlace.com|2017-05-11 16:07:16
34406846|2728.95|Daily|RealValue|2017-05-11 16:07:16
76124354|2273.93|Special|VistaCart.com|2017-05-11 16:09:17
78824786|311.79|Regular|VistaCart.com|2017-05-11 15:41:33
78824786|299.80|Daily|ShopYourWay.com|2017-05-11 16:01:03
61664444|689.15|Special|VistaCart.com|2017-05-11 15:39:40
61664444|663.14|Sale|ShopYourWay.com|2017-05-11 15:57:20
61664444|663.14|Sale|MarketPlace.com|2017-05-11 15:56:33
61664444|689.15|Regular|RealValue|2017-05-11 15:58:24
84558873|3576.88|Regular|VistaCart.com|2017-05-11 15:59:18
84558873|3827.26|Regular|ShopYourWay.com|2017-05-11 15:47:46
84558873|3505.34|Special|MarketPlace.com|2017-05-11 16:01:24
52457118|1344.30|Special|VistaCart.com|2017-05-11 16:01:21
74767524|3713.21|Regular|VistaCart.com|2017-05-11 15:36:27
74767524|4050.78|Daily|ShopYourWay.com|2017-05-11 15:35:45
74767524|3713.21|Special|MarketPlace.com|2017-05-11 15:48:03
53403147|4473.93|Daily|VistaCart.com|2017-05-11 15:44:27
53403147|4644.37|Regular|ShopYourWay.com|2017-05-11 16:04:23
53532427|1659.11|Daily|VistaCart.com|2017-05-11 15:57:01
34642848|3403.37|Daily|VistaCart.com|2017-05-11 15:49:08
34642848|3466.40|Regular|ShopYourWay.com|2017-05-11 15:49:42
70234160|3603.73|Regular|VistaCart.com|2017-05-11 15:52:06
70234160|4086.71|Regular|ShopYourWay.com|2017-05-11 15:51:43
70234160|3900.95|Sale|MarketPlace.com|2017-05-11 15:51:47
53874017|2786.09|Sale|VistaCart.com|2017-05-11 15:37:49
53874017|2814.81|Daily|ShopYourWay.com|2017-05-11 16:02:28
53874017|3102.04|Special|MarketPlace.com|2017-05-11 16:05:19
53874017|2900.98|Daily|RealValue|2017-05-11 16:05:40
35087008|382.81|Regular|VistaCart.com|2017-05-11 15:49:12
35087008|402.75|Regular|ShopYourWay.com|2017-05-11 16:09:26
35087008|398.76|Daily|MarketPlace.com|2017-05-11 15:39:09
35087008|434.65|Daily|RealValue|2017-05-11 15:49:36
55821582|4950.66|Sale|VistaCart.com|2017-05-11 15:36:24
55821582|5144.81|Daily|ShopYourWay.com|2017-05-11 15:35:47
84456732|784.27|Special|VistaCart.com|2017-05-11 15:37:21
12163285|140.28|Regular|VistaCart.com|2017-05-11 15:40:43
12163285|138.96|Special|ShopYourWay.com|2017-05-11 16:06:30
12163285|142.93|Special|MarketPlace.com|2017-05-11 16:00:26
51017103|3418.42|Regular|VistaCart.com|2017-05-11 15:37:48
51017103|3802.12|Special|ShopYourWay.com|2017-05-11 15:52:24
64883465|4769.81|Sale|VistaCart.com|2017-05-11 15:41:51
64883465|4951.52|Regular|ShopYourWay.com|2017-05-11 15:45:38
77238053|2444.58|Regular|VistaCart.com|2017-05-11 15:46:34
77238053|2691.50|Regular|ShopYourWay.com|2017-05-11 15:43:54
11531846|1842.48|Sale|VistaCart.com|2017-05-11 15:45:12
77161107|2990.87|Regular|VistaCart.com|2017-05-11 15:48:20
77161107|2711.35|Regular|ShopYourWay.com|2017-05-11 15:52:14
51601487|2950.59|Regular|VistaCart.com|2017-05-11 15:39:18
51601487|2950.59|Special|ShopYourWay.com|2017-05-11 16:06:00
51601487|2894.92|Regular|MarketPlace.com|2017-05-11 16:06:29
14704733|2993.02|Regular|VistaCart.com|2017-05-11 15:54:59
14242258|4939.14|Regular|VistaCart.com|2017-05-11 16:07:31
67050667|4894.75|Special|VistaCart.com|2017-05-11 15:42:36
20630524|665.11|Special|VistaCart.com|2017-05-11 15:56:08
43124744|1914.19|Sale|VistaCart.com|2017-05-11 16:06:41
43124744|1914.19|Regular|ShopYourWay.com|2017-05-11 15:59:37
43124744|2006.22|Sale|MarketPlace.com|2017-05-11 15:50:50
46341382|1903.91|Sale|VistaCart.com|2017-05-11 15:50:51
46341382|1760.22|Daily|ShopYourWay.com|2017-05-11 15:45:32
46341382|1957.79|Sale|MarketPlace.com|2017-05-11 15:52:56
65473054|153.66|Special|VistaCart.com|2017-05-11 15:36:11
65473054|156.64|Daily|ShopYourWay.com|2017-05-11 15:50:57
65473054|143.21|Special|MarketPlace.com|2017-05-11 15:54:43
65473054|159.62|Regular|RealValue|2017-05-11 15:47:24
77023334|4292.51|Regular|VistaCart.com|2017-05-11 15:48:58
75570453|2441.50|Regular|VistaCart.com|2017-05-11 16:08:22
75570453|2661.24|Special|ShopYourWay.com|2017-05-11 15:40:00
86011430|2326.35|Special|VistaCart.com|2017-05-11 16:03:05
48084643|4492.55|Regular|VistaCart.com|2017-05-11 15:53:05
48084643|4272.33|Special|ShopYourWay.com|2017-05-11 15:47:47
48084643|4404.46|Regular|MarketPlace.com|2017-05-11 15:49:14
48084643|4844.91|Daily|RealValue|2017-05-11 15:48:22
65128048|3923.99|Sale|VistaCart.com|2017-05-11 16:08:24
65128048|4364.44|Sale|ShopYourWay.com|2017-05-11 16:00:27
41463306|786.55|Sale|VistaCart.com|2017-05-11 16:07:00
41463306|779.13|Regular|ShopYourWay.com|2017-05-11 16:01:18
41463306|793.97|Daily|MarketPlace.com|2017-05-11 15:38:46
41463306|719.77|Sale|RealValue|2017-05-11 15:52:10
58840234|4900.57|Special|VistaCart.com|2017-05-11 15:43:38
75174205|2042.11|Special|VistaCart.com|2017-05-11 15:57:31
75174205|2208.82|Regular|ShopYourWay.com|2017-05-11 15:56:32
75174205|2146.30|Special|MarketPlace.com|2017-05-11 16:06:14
14267542|2945.07|Sale|VistaCart.com|2017-05-11 15:35:48
87116821|4377.67|Regular|VistaCart.com|2017-05-11 15:45:10
46802530|3008.35|Daily|VistaCart.com|2017-05-11 15:45:28
46802530|3284.62|Daily|ShopYourWay.com|2017-05-11 15:58:03
46802530|3100.44|Regular|MarketPlace.com|2017-05-11 16:07:18
71657618|3428.67|Daily|VistaCart.com|2017-05-11 15:35:52
71657618|3331.63|Daily|ShopYourWay.com|2017-05-11 15:45:37
35857556|4396.53|Special|VistaCart.com|2017-05-11 16:00:56
35857556|4154.52|Special|ShopYourWay.com|2017-05-11 15:55:12
35857556|3952.84|Regular|MarketPlace.com|2017-05-11 15:46:55
50778707|701.10|Daily|VistaCart.com|2017-05-11 16:08:28
20683055|710.74|Regular|VistaCart.com|2017-05-11 15:43:35
67544043|4978.30|Daily|VistaCart.com|2017-05-11 16:04:38
23403087|2679.38|Regular|VistaCart.com|2017-05-11 15:48:06
33168015|559.66|Sale|VistaCart.com|2017-05-11 15:38:48
33168015|582.05|Sale|ShopYourWay.com|2017-05-11 16:00:48
13703217|3062.69|Special|VistaCart.com|2017-05-11 15:49:45
13703217|3062.69|Special|ShopYourWay.com|2017-05-11 16:04:27
81882548|3424.57|Sale|VistaCart.com|2017-05-11 15:44:28
81882548|3493.75|Special|ShopYourWay.com|2017-05-11 16:11:14
24580654|1731.08|Sale|VistaCart.com|2017-05-11 15:47:37
76883145|2302.46|Special|VistaCart.com|2017-05-11 15:53:53
76883145|2145.98|Sale|ShopYourWay.com|2017-05-11 15:41:22
76883145|2280.11|Regular|MarketPlace.com|2017-05-11 15:59:38
76883145|2369.52|Daily|RealValue|2017-05-11 15:39:59
76883145|2324.82|Regular|Gypsy|2017-05-11 15:41:21
18563601|1102.66|Daily|VistaCart.com|2017-05-11 15:47:20
18563601|1042.52|Daily|ShopYourWay.com|2017-05-11 16:08:22
18563601|1012.44|Daily|MarketPlace.com|2017-05-11 16:04:07
18563601|992.40|Sale|RealValue|2017-05-11 15:56:45
17226867|855.53|Regular|VistaCart.com|2017-05-11 16:06:01
10726380|2312.54|Special|VistaCart.com|2017-05-11 16:10:23
10726380|2144.36|Special|ShopYourWay.com|2017-05-11 16:06:04
10726380|2060.26|Regular|MarketPlace.com|2017-05-11 15:52:01
10726380|2165.38|Sale|RealValue|2017-05-11 15:53:38
10726380|2144.36|Regular|Gypsy|2017-05-11 15:48:34
63802705|292.36|Daily|VistaCart.com|2017-05-11 15:54:28
63802705|301.13|Regular|ShopYourWay.com|2017-05-11 15:56:05
72314480|4751.81|Daily|VistaCart.com|2017-05-11 16:11:57
72314480|4531.81|Special|ShopYourWay.com|2017-05-11 16:04:50
81851213|4587.18|Regular|VistaCart.com|2017-05-11 16:09:10
81851213|4776.34|Daily|ShopYourWay.com|2017-05-11 16:06:10
81851213|4918.21|Regular|MarketPlace.com|2017-05-11 16:04:02
70063855|594.16|Regular|VistaCart.com|2017-05-11 15:50:04
45507161|1169.45|Regular|VistaCart.com|2017-05-11 16:04:26
45507161|1124.90|Daily|ShopYourWay.com|2017-05-11 15:37:39
45507161|1202.86|Daily|MarketPlace.com|2017-05-11 16:07:27
45507161|1158.31|Daily|RealValue|2017-05-11 15:49:07
60445450|819.44|Daily|VistaCart.com|2017-05-11 15:46:37
81840564|3268.05|Special|VistaCart.com|2017-05-11 15:53:13
43332051|4580.28|Special|VistaCart.com|2017-05-11 15:35:44
43332051|4811.61|Special|ShopYourWay.com|2017-05-11 16:02:11
73383652|880.25|Daily|VistaCart.com|2017-05-11 15:35:39
44345508|3968.92|Special|VistaCart.com|2017-05-11 15:51:31
44345508|3783.46|Regular|ShopYourWay.com|2017-05-11 16:05:49
44345508|3968.92|Regular|MarketPlace.com|2017-05-11 15:40:52
55480771|1125.85|Daily|VistaCart.com|2017-05-11 15:49:00
55480771|1219.67|Sale|ShopYourWay.com|2017-05-11 16:11:00
65782614|669.31|Special|VistaCart.com|2017-05-11 15:41:48
65782614|636.50|Sale|ShopYourWay.com|2017-05-11 16:03:16
65782614|643.07|Sale|MarketPlace.com|2017-05-11 15:51:31
71551542|4611.27|Sale|VistaCart.com|2017-05-11 15:56:07
71551542|5229.28|Regular|ShopYourWay.com|2017-05-11 15:56:21
71551542|5134.20|Regular|MarketPlace.com|2017-05-11 16:06:34
27431720|1874.61|Regular|VistaCart.com|2017-05-11 15:57:32
27431720|1721.23|Special|ShopYourWay.com|2017-05-11 15:37:46
10155447|3688.41|Regular|VistaCart.com|2017-05-11 15:53:04
10155447|3613.13|Regular|ShopYourWay.com|2017-05-11 15:48:18
61760253|1424.85|Special|VistaCart.com|2017-05-11 15:44:04
36446065|4337.31|Regular|VistaCart.com|2017-05-11 15:35:36
36446065|4424.06|Special|ShopYourWay.com|2017-05-11 16:01:30
36446065|4640.92|Regular|MarketPlace.com|2017-05-11 15:46:41
36446065|4424.06|Special|RealValue|2017-05-11 15:59:41
80488315|502.49|Regular|VistaCart.com|2017-05-11 15:40:53
80488315|474.32|Regular|ShopYourWay.com|2017-05-11 15:58:04
80315448|1748.21|Sale|VistaCart.com|2017-05-11 15:35:50
80315448|1696.28|Sale|ShopYourWay.com|2017-05-11 15:39:52
81225731|694.92|Sale|VistaCart.com|2017-05-11 16:01:50
81225731|728.33|Regular|ShopYourWay.com|2017-05-11 15:47:49
81225731|728.33|Regular|MarketPlace.com|2017-05-11 16:06:00
13362662|3888.97|Regular|VistaCart.com|2017-05-11 15:42:31
18077488|1103.18|Special|VistaCart.com|2017-05-11 15:55:35
18077488|1103.18|Regular|ShopYourWay.com|2017-05-11 15:47:09
25502555|888.72|Daily|VistaCart.com|2017-05-11 16:07:36
55214370|2928.57|Special|VistaCart.com|2017-05-11 15:58:07
55214370|3224.38|Daily|ShopYourWay.com|2017-05-11 15:58:37
55214370|2869.41|Daily|MarketPlace.com|2017-05-11 15:43:21
87721444|645.02|Regular|VistaCart.com|2017-05-11 15:58:48
87721444|632.49|Regular|ShopYourWay.com|2017-05-11 16:00:59
48240760|361.64|Daily|VistaCart.com|2017-05-11 16:02:31
48240760|361.64|Special|ShopYourWay.com|2017-05-11 15:59:10
48240760|321.83|Daily|MarketPlace.com|2017-05-11 15:58:51
48240760|341.73|Regular|RealValue|2017-05-11 16:01:46
60757274|4833.73|Sale|VistaCart.com|2017-05-11 16:00:57
10327038|4103.57|Regular|VistaCart.com|2017-05-11 15:51:42
10327038|4393.72|Special|ShopYourWay.com|2017-05-11 15:49:50
10327038|4227.92|Regular|MarketPlace.com|2017-05-11 15:57:45
10327038|4559.52|Regular|RealValue|2017-05-11 15:54:01
62353750|4081.63|Regular|VistaCart.com|2017-05-11 16:11:33
72160270|3380.23|Special|VistaCart.com|2017-05-11 15:56:02
72160270|3183.33|Daily|ShopYourWay.com|2017-05-11 16:01:27
84616358|1844.19|Special|VistaCart.com|2017-05-11 16:09:23
33030145|1531.24|Special|VistaCart.com|2017-05-11 15:45:42
33030145|1545.69|Daily|ShopYourWay.com|2017-05-11 16:06:46
33030145|1560.14|Regular|MarketPlace.com|2017-05-11 16:05:12
33030145|1502.35|Sale|RealValue|2017-05-11 16:03:28
33030145|1589.03|Special|Gypsy|2017-05-11 15:49:32
84207475|3484.68|Daily|VistaCart.com|2017-05-11 15:36:59
50530222|4757.21|Regular|VistaCart.com|2017-05-11 16:10:58
23043160|2190.90|Sale|VistaCart.com|2017-05-11 16:10:12
23043160|2065.70|Regular|ShopYourWay.com|2017-05-11 15:44:41
48264728|4947.34|Daily|VistaCart.com|2017-05-11 15:50:17
84432705|4334.03|Daily|VistaCart.com|2017-05-11 15:39:14
75570416|774.78|Regular|VistaCart.com|2017-05-11 15:39:00
75570416|703.70|Regular|ShopYourWay.com|2017-05-11 15:37:15
75570416|774.78|Special|MarketPlace.com|2017-05-11 15:52:09
35502822|3052.33|Regular|VistaCart.com|2017-05-11 15:47:41
12432356|2853.09|Sale|VistaCart.com|2017-05-11 15:55:53
12432356|2749.34|Daily|ShopYourWay.com|2017-05-11 16:09:39
12432356|2775.28|Regular|MarketPlace.com|2017-05-11 15:44:01
17570553|3137.23|Regular|VistaCart.com|2017-05-11 16:05:06
24523223|4530.38|Regular|VistaCart.com|2017-05-11 15:58:05
24523223|4934.07|Daily|ShopYourWay.com|2017-05-11 15:53:34
24523223|4350.95|Special|MarketPlace.com|2017-05-11 15:46:17
24523223|4799.51|Sale|RealValue|2017-05-11 16:07:16
24523223|4306.10|Special|Gypsy|2017-05-11 15:36:16
43854156|91.30|Regular|VistaCart.com|2017-05-11 16:08:26
43854156|93.20|Regular|ShopYourWay.com|2017-05-11 15:39:36
40283088|1225.61|Daily|VistaCart.com|2017-05-11 15:46:04
40283088|1297.71|Sale|ShopYourWay.com|2017-05-11 16:00:14
40283088|1309.72|Regular|MarketPlace.com|2017-05-11 16:01:16
62165674|2458.75|Daily|VistaCart.com|2017-05-11 15:40:18
62165674|2190.53|Sale|ShopYourWay.com|2017-05-11 15:43:06
62165674|2391.70|Special|MarketPlace.com|2017-05-11 15:42:36
74015515|2710.65|Special|VistaCart.com|2017-05-11 15:49:28
74015515|2789.60|Regular|ShopYourWay.com|2017-05-11 16:05:07
64863000|4223.70|Sale|VistaCart.com|2017-05-11 15:56:09
64863000|4146.20|Regular|ShopYourWay.com|2017-05-11 15:48:32
64863000|3797.45|Daily|MarketPlace.com|2017-05-11 15:37:54
64863000|3874.95|Daily|RealValue|2017-05-11 15:47:30
80688628|2506.63|Sale|VistaCart.com|2017-05-11 16:09:37
44471368|2630.72|Sale|VistaCart.com|2017-05-11 15:58:00
31872526|3154.27|Sale|VistaCart.com|2017-05-11 16:08:03
14325078|4720.24|Regular|VistaCart.com|2017-05-11 16:03:38
14325078|4497.59|Regular|ShopYourWay.com|2017-05-11 16:10:57
14325078|4586.65|Regular|MarketPlace.com|2017-05-11 15:49:11
14325078|4542.12|Daily|RealValue|2017-05-11 16:00:09
14325078|4809.30|Regular|Gypsy|2017-05-11 15:43:48
60250782|4146.35|Sale|VistaCart.com|2017-05-11 16:05:39
60250782|4146.35|Regular|ShopYourWay.com|2017-05-11 15:55:12
60250782|3727.91|Daily|MarketPlace.com|2017-05-11 16:06:59
60250782|4108.31|Regular|RealValue|2017-05-11 16:08:05
60250782|4070.27|Regular|Gypsy|2017-05-11 16:02:56
35614371|460.49|Daily|VistaCart.com|2017-05-11 16:06:28
35614371|522.20|Special|ShopYourWay.com|2017-05-11 15:43:23
35614371|517.46|Special|MarketPlace.com|2017-05-11 16:11:15
35614371|474.73|Daily|RealValue|2017-05-11 15:36:28
76504730|228.01|Special|VistaCart.com|2017-05-11 15:57:48
86720315|3430.97|Sale|VistaCart.com|2017-05-11 15:44:34
86720315|3174.44|Daily|ShopYourWay.com|2017-05-11 16:01:11
18072600|1365.56|Daily|VistaCart.com|2017-05-11 15:59:50
18072600|1393.71|Regular|ShopYourWay.com|2017-05-11 15:40:37
18072600|1365.56|Special|MarketPlace.com|2017-05-11 15:59:35
27768617|3215.28|Regular|VistaCart.com|2017-05-11 15:43:04
27768617|3057.67|Special|ShopYourWay.com|2017-05-11 15:53:12
53760144|1309.10|Special|VistaCart.com|2017-05-11 15:44:20
66161056|3294.91|Regular|VistaCart.com|2017-05-11 15:43:26
72131755|2301.56|Daily|VistaCart.com|2017-05-11 16:09:20
72131755|2442.47|Daily|ShopYourWay.com|2017-05-11 15:40:20
72131755|2325.04|Regular|MarketPlace.com|2017-05-11 15:43:12
54563330|904.59|Daily|VistaCart.com|2017-05-11 15:46:52
88727170|4728.16|Daily|VistaCart.com|2017-05-11 15:54:45
88727170|4683.97|Regular|ShopYourWay.com|2017-05-11 16:01:45
88727170|4595.59|Regular|MarketPlace.com|2017-05-11 15:41:13
16850126|4555.54|Daily|VistaCart.com|2017-05-11 16:03:31
16850126|4330.02|Regular|ShopYourWay.com|2017-05-11 16:05:56
16850126|4916.38|Regular|MarketPlace.com|2017-05-11 16:02:19
58713377|4161.87|Sale|VistaCart.com|2017-05-11 16:10:08
58713377|4633.84|Special|ShopYourWay.com|2017-05-11 16:06:52
58713377|4633.84|Regular|MarketPlace.com|2017-05-11 16:03:32
44403004|2962.62|Special|VistaCart.com|2017-05-11 16:07:06
44403004|3077.67|Regular|ShopYourWay.com|2017-05-11 15:48:22
44403004|2962.62|Sale|MarketPlace.com|2017-05-11 15:43:01
31465653|4156.91|Sale|VistaCart.com|2017-05-11 15:56:16
31465653|4118.77|Regular|ShopYourWay.com|2017-05-11 15:38:05
31465653|3661.13|Regular|MarketPlace.com|2017-05-11 15:47:46
28257812|1296.06|Special|VistaCart.com|2017-05-11 15:51:02
42383806|4565.13|Special|VistaCart.com|2017-05-11 15:43:38
43867482|4538.50|Sale|VistaCart.com|2017-05-11 16:02:02
43867482|4493.12|Daily|ShopYourWay.com|2017-05-11 15:56:20
47436340|350.40|Sale|VistaCart.com|2017-05-11 15:38:54
47436340|350.40|Daily|ShopYourWay.com|2017-05-11 15:42:39
47436340|350.40|Regular|MarketPlace.com|2017-05-11 15:38:06
82756553|2395.52|Regular|VistaCart.com|2017-05-11 15:57:00
82756553|2303.38|Special|ShopYourWay.com|2017-05-11 16:09:53
82756553|2418.55|Special|MarketPlace.com|2017-05-11 15:42:30
82756553|2441.58|Regular|RealValue|2017-05-11 16:02:01
75306618|4349.24|Daily|VistaCart.com|2017-05-11 16:08:55
65740814|2033.23|Special|VistaCart.com|2017-05-11 16:04:26
65740814|2074.31|Regular|ShopYourWay.com|2017-05-11 15:50:58
65740814|2156.46|Regular|MarketPlace.com|2017-05-11 15:56:23
18455881|3206.30|Regular|VistaCart.com|2017-05-11 16:10:35
18455881|3236.55|Regular|ShopYourWay.com|2017-05-11 16:07:30
18736508|263.37|Regular|VistaCart.com|2017-05-11 16:06:28
18736508|288.06|Regular|ShopYourWay.com|2017-05-11 15:46:11
46265814|1139.62|Sale|VistaCart.com|2017-05-11 16:08:52
46265814|1198.97|Daily|ShopYourWay.com|2017-05-11 15:37:49
83358100|2579.40|Regular|VistaCart.com|2017-05-11 15:52:09
83358100|2789.96|Daily|ShopYourWay.com|2017-05-11 15:58:34
83358100|2684.68|Regular|MarketPlace.com|2017-05-11 15:47:32
27804861|4776.37|Regular|VistaCart.com|2017-05-11 15:56:34
27804861|4686.25|Daily|ShopYourWay.com|2017-05-11 16:02:17
64466372|2126.28|Daily|VistaCart.com|2017-05-11 15:45:15
64466372|2299.85|Sale|ShopYourWay.com|2017-05-11 16:06:08
64466372|2256.46|Special|MarketPlace.com|2017-05-11 15:36:48
64466372|2126.28|Daily|RealValue|2017-05-11 15:53:11
74372486|683.34|Regular|VistaCart.com|2017-05-11 16:02:14
74372486|690.24|Regular|ShopYourWay.com|2017-05-11 16:02:37
74372486|724.75|Regular|MarketPlace.com|2017-05-11 15:35:34
51501463|755.71|Sale|VistaCart.com|2017-05-11 15:43:03
51501463|718.66|Regular|ShopYourWay.com|2017-05-11 16:09:40
51501463|800.16|Special|MarketPlace.com|2017-05-11 16:03:03
51501463|763.12|Regular|RealValue|2017-05-11 16:03:12
51501463|800.16|Special|Gypsy|2017-05-11 15:47:00
70206764|3276.81|Daily|VistaCart.com|2017-05-11 15:57:05
47646128|173.71|Daily|VistaCart.com|2017-05-11 15:56:06
47646128|155.86|Special|ShopYourWay.com|2017-05-11 16:05:25
47646128|155.86|Regular|MarketPlace.com|2017-05-11 16:03:47
65206022|4661.36|Special|VistaCart.com|2017-05-11 15:45:50
65028834|628.58|Daily|VistaCart.com|2017-05-11 15:42:20
65028834|611.28|Sale|ShopYourWay.com|2017-05-11 15:56:06
65028834|570.91|Daily|MarketPlace.com|2017-05-11 15:42:53
65028834|576.68|Regular|RealValue|2017-05-11 16:06:23
50542365|719.85|Regular|VistaCart.com|2017-05-11 15:49:06
50542365|719.85|Regular|ShopYourWay.com|2017-05-11 16:05:35
50542365|646.53|Regular|MarketPlace.com|2017-05-11 16:05:22
42555223|2782.60|Daily|VistaCart.com|2017-05-11 15:42:52
42555223|2924.57|Sale|ShopYourWay.com|2017-05-11 15:49:58
42555223|3066.54|Daily|MarketPlace.com|2017-05-11 15:36:49
42555223|3009.75|Regular|RealValue|2017-05-11 15:45:21
12515168|4662.91|Regular|VistaCart.com|2017-05-11 15:49:26
12515168|4183.55|Special|ShopYourWay.com|2017-05-11 15:50:34
56858200|2306.88|Regular|VistaCart.com|2017-05-11 15:55:48
56858200|2329.50|Regular|ShopYourWay.com|2017-05-11 15:45:04
56858200|2306.88|Special|MarketPlace.com|2017-05-11 15:36:40
56413618|4598.21|Daily|VistaCart.com|2017-05-11 16:11:16
82673601|4494.71|Special|VistaCart.com|2017-05-11 15:51:15
82673601|4123.59|Sale|ShopYourWay.com|2017-05-11 16:04:21
21317523|1885.21|Daily|VistaCart.com|2017-05-11 16:11:58
21317523|2034.53|Sale|ShopYourWay.com|2017-05-11 16:04:21
88880285|2146.78|Sale|VistaCart.com|2017-05-11 16:11:28
88880285|2044.55|Regular|ShopYourWay.com|2017-05-11 15:58:05
88880285|2065.00|Special|MarketPlace.com|2017-05-11 16:08:33
31715772|5011.89|Daily|VistaCart.com|2017-05-11 15:48:16
31715772|5250.55|Daily|ShopYourWay.com|2017-05-11 15:49:41
31715772|4582.30|Sale|MarketPlace.com|2017-05-11 15:54:32
13805080|1649.32|Regular|VistaCart.com|2017-05-11 15:37:06
13805080|1482.88|Regular|ShopYourWay.com|2017-05-11 16:09:08
13805080|1588.80|Daily|MarketPlace.com|2017-05-11 15:39:36
26603658|700.55|Regular|VistaCart.com|2017-05-11 15:48:24
26603658|617.00|Regular|ShopYourWay.com|2017-05-11 16:08:50
26603658|642.71|Daily|MarketPlace.com|2017-05-11 16:05:28
26603658|681.27|Regular|RealValue|2017-05-11 15:52:35
31265283|4468.84|Special|VistaCart.com|2017-05-11 15:36:07
31265283|4781.66|Sale|ShopYourWay.com|2017-05-11 16:05:00
31265283|4468.84|Daily|MarketPlace.com|2017-05-11 16:10:54
54183110|5040.59|Daily|VistaCart.com|2017-05-11 15:56:00
54183110|5183.24|Sale|ShopYourWay.com|2017-05-11 16:07:22
88404818|3180.36|Regular|VistaCart.com|2017-05-11 16:11:17
88404818|2862.33|Daily|ShopYourWay.com|2017-05-11 15:54:45
33126347|1240.83|Special|VistaCart.com|2017-05-11 15:42:01
73870164|2274.83|Sale|VistaCart.com|2017-05-11 15:36:17
73870164|2081.69|Daily|ShopYourWay.com|2017-05-11 15:36:03
73870164|2124.61|Daily|MarketPlace.com|2017-05-11 15:55:54
73870164|2210.45|Regular|RealValue|2017-05-11 15:50:47
18670275|5050.34|Special|VistaCart.com|2017-05-11 15:39:26
18670275|4856.10|Special|ShopYourWay.com|2017-05-11 15:55:42
18670275|5147.47|Regular|MarketPlace.com|2017-05-11 15:47:07
18670275|4758.98|Daily|RealValue|2017-05-11 15:52:16
18670275|5244.59|Special|Gypsy|2017-05-11 15:45:14
32535320|4344.67|Daily|VistaCart.com|2017-05-11 15:57:53
32535320|4695.76|Daily|ShopYourWay.com|2017-05-11 15:56:48
32535320|4827.42|Special|MarketPlace.com|2017-05-11 16:10:13
32535320|4300.79|Regular|RealValue|2017-05-11 16:04:56
63361881|2693.89|Regular|VistaCart.com|2017-05-11 16:00:06
63361881|2519.28|Special|ShopYourWay.com|2017-05-11 16:00:37
86265432|426.12|Regular|VistaCart.com|2017-05-11 15:49:58
86265432|479.39|Special|ShopYourWay.com|2017-05-11 15:36:49
86265432|426.12|Regular|MarketPlace.com|2017-05-11 15:55:34
86265432|439.44|Special|RealValue|2017-05-11 15:38:44
15064753|2853.64|Regular|VistaCart.com|2017-05-11 15:47:46
15064753|2936.75|Special|ShopYourWay.com|2017-05-11 15:40:48
15064753|2798.23|Regular|MarketPlace.com|2017-05-11 16:06:22
